2021-02-12T00:00:00Z	412419948
2021-02-13T00:00:00Z	298412978
2021-02-14T00:00:00Z	385614312
2021-02-15T00:00:00Z	486259017
2021-02-16T00:00:00Z	490484024
2021-02-17T00:00:00Z	834194168
2021-02-18T00:00:00Z	978942243
2021-02-19T00:00:00Z	2067016547
2021-02-20T00:00:00Z	1650734317
2021-02-21T00:00:00Z	1119282952
2021-02-22T00:00:00Z	1245660451
2021-02-23T00:00:00Z	1619639994
2021-02-24T00:00:00Z	1115944636
2021-02-25T00:00:00Z	738689978
2021-02-26T00:00:00Z	923809118
2021-02-27T00:00:00Z	623925009
2021-02-28T00:00:00Z	744150381
2021-03-01T00:00:00Z	886102129
2021-03-02T00:00:00Z	736103967
2021-03-03T00:00:00Z	580639322
2021-03-04T00:00:00Z	938716119
2021-03-05T00:00:00Z	688644796
2021-03-06T00:00:00Z	511218877
2021-03-07T00:00:00Z	735806699
2021-03-08T00:00:00Z	627501963
2021-03-09T00:00:00Z	848736249
2021-03-10T00:00:00Z	941821020
2021-03-11T00:00:00Z	950128353
2021-03-12T00:00:00Z	869258045
2021-03-13T00:00:00Z	686892104
2021-03-14T00:00:00Z	562133122
2021-03-15T00:00:00Z	739463605
2021-03-16T00:00:00Z	774599701
2021-03-17T00:00:00Z	714461689
2021-03-18T00:00:00Z	655393535
2021-03-19T00:00:00Z	559857342
2021-03-20T00:00:00Z	561945142
2021-03-21T00:00:00Z	523096313
2021-03-22T00:00:00Z	784591001
2021-03-23T00:00:00Z	736979029
2021-03-24T00:00:00Z	884857964
2021-03-25T00:00:00Z	1114305191
2021-03-26T00:00:00Z	874774978
2021-03-27T00:00:00Z	908569249
2021-03-28T00:00:00Z	792159125
2021-03-29T00:00:00Z	761088826
2021-03-30T00:00:00Z	970959164
2021-03-31T00:00:00Z	942657498
2021-04-01T00:00:00Z	903413429
2021-04-02T00:00:00Z	1281485929
2021-04-03T00:00:00Z	900491195
2021-04-04T00:00:00Z	792102920
2021-04-05T00:00:00Z	951724464
2021-04-06T00:00:00Z	1241476102
2021-04-07T00:00:00Z	1543293273
2021-04-08T00:00:00Z	1697729395
2021-04-09T00:00:00Z	2313645376
2021-04-10T00:00:00Z	1512293901
2021-04-11T00:00:00Z	1340162185
2021-04-12T00:00:00Z	2498657683
2021-04-13T00:00:00Z	1767111165
2021-04-14T00:00:00Z	1511827050
2021-04-15T00:00:00Z	1417506787
2021-04-16T00:00:00Z	1368156901
