Protocol,1664582400,1664668800,1664755200,1664841600,1664928000,1665014400,1665100800,1665187200,1665273600,1665360000,1665446400,1665532800,1665619200,1665705600,1665792000,1665878400,1665964800,1666051200,1666137600,1666224000,1666310400,1666396800,1666483200,1666569600,1666656000,1666742400,1666828800,1666915200,1667001600,1667088000,1667174400,1667260800,1667347200,1667433600,1667520000,1667606400,1667692800,1667779200,1667865600,1667952000,1668038400,1668124800,1668211200,1668297600,1668384000,1668470400,1668556800,1668643200,1668729600,1668816000,1668902400,1668988800,1669075200,1669161600,1669248000,1669334400,1669420800,1669507200,1669593600,1669680000,1669766400,1669852800,1669939200,1670025600,1670112000,1670198400,1670284800,1670371200,1670457600,1670544000,1670630400,1670716800
"DFX Finance",623889.7710160001,1033197.052542,5147755.411599,3186140.689946,4615379.645784,386651.041584,213896.40428000002,64097.84848,230826.952045,467156.994796,839885.1825,1757678.283821,2835013.931604,3536365.247864,125325.38223199999,16412.412651,287006.40434,153538.243639,106475.61803800002,14778.780932,14709.737441,10014.96051225,27483.2972985,16124.46409325,4765.630888,41872.100345666666,61774.822908,81677.54547033334,59251.92967733333,36826.313884333336,14400.698091333334,13304.917430500002,12209.136769666668,12320.954889333334,12432.773009,7462.2078142499995,2491.6426195,2965.87174825,3440.100877,4242.265703,248517.01040499998,12185.32068,2886.558289,1058.8544120000001,87218.313774,45656.6995545,2568.7854916666665,"",10189.98836525,23396.088633624997,36602.188901999994,22370.799986,"","",22204.96505527273,"","","","","",23882.844481113636,19340.71563655682,16936.6157584,5986.9061768,8228.3511102,"",1.558619,"","",503.33885,"",""
"Dfyn Network",241537.0588675512,207699.59712265694,362260.9808270702,433772.9723329561,432144.31270468776,311278.8175062614,371418.6266957604,234277.06674874751,205166.01527687738,282685.38546818565,344950.43970156804,297221.766817335,427904.5859536877,456156.05148199265,261476.78049281737,337779.22334485466,372652.15087822685,308956.4488394633,278728.49550826906,280607.2566151681,266802.4304723845,180529.3206844166,184723.74356334592,202950.13442008145,398951.08303178055,344461.88477097795,358759.3811726534,474483.43571912765,538879.2348978191,430113.8943613806,351749.75540176977,363582.326204561,312459.7446058999,313002.06713126996,673204.0205315683,506787.12670835835,235407.0731047593,567601.4045836114,1275483.968149522,1379214.2981468916,1371673.8367909845,668314.5673201034,367426.333996983,268167.41385313874,436925.0728382496,255077.75705705647,271243.50267380965,275319.2293578446,141538.13113614757,118164.77900521731,221346.5654812335,308029.59845829324,211644.03780652248,170425.01604364204,200067.890888848,136370.42284338022,82218.54823802873,81806.91132854394,198587.35202323817,189592.26610907874,174752.86512202982,119155.5746352603,118111.69069227383,222548.3703402315,101299.33036222808,254444.61741038976,237595.1581969456,229799.5870710789,176202.12769167803,95099.1752818998,74434.87867821242,72438.50030295056
"Dinosaur Eggs",25069.598895610525,16249.550195236272,9817.945292296083,22817.744303255527,12817.895379815061,23524.04536812669,8980.672221483366,7460.7553701197185,15467.984733228299,13105.985190280548,47896.192588476224,11212.491193345964,27943.628063666227,8966.45195218436,8971.231903315069,6320.788063454597,8966.788424813994,9513.069292278098,13044.49302287448,9931.8315367739,6560.706932854475,2929.7504039164146,4051.5215501090292,3538.8634146256654,27135.2461950514,19509.92024767781,34841.03153119663,39392.025204487836,178698.21841647083,71456.7015939354,69013.79523133248,55144.33766554608,33129.98623163571,26104.85435420307,54958.61930815529,38355.29367956969,27889.77398733674,17764.993672841334,113624.56202473701,62226.167548973324,53983.955128208945,23278.457182135568,56469.94677248097,52914.24433772277,28749.895536508157,14180.881870902442,15101.780052178596,5978.309131216967,10613.48334493395,5673.211136107262,9346.48551296412,14686.047235724158,"","",17998.48895105656,15841.584101303975,11091.44741972266,11392.70753306118,17057.45225792776,13732.72303433098,6251.822059236822,11668.267213957786,12548.184117966057,5479.9462085671785,6944.560699897802,20511.206220081374,4858.241850447106,3797.9306864380746,3114.8465440188365,2735.6048522027418,3817.2029394372685,3207.8025748402615
"DODO",162776344.78,129282660.865,141679689.85,105658856.28,105852943.54000002,145684596.31,101722983.51,94039257.42,67583637.38,111691136.28999999,120720452.58,74467720.76,181392399.48,238807446.42999998,93259707.33,70383650.35,149715023.75,155558331.12,143236085.50166667,150932103.87333333,131521472.615,117900416.62666667,80324371.09833333,229322678.36,214526757.82999998,213594032.11,261235339.74,241637470.51999998,84381246.75,153628804.23000002,182037787.73000002,90086559.89,176182661.91,194624868.65,283113374.1,178541359.86,249331184.37999997,333997203.5,276095275.63,332316018.12,226347234.64999998,143942000.39999998,125102360.25,147222589.88,142839071.43,79523586.88000001,138665343.04,153950532.08,89681841.66,284552183.91999996,292071609.92,214628231.06,209433517.72,193432063.94,144769022.42,159294016.53,174653335.86,157522292.97,168101834.47000003,241498644.04999998,290381497.75,225502103.17000002,199385071.55,110656283.1,115373263.04,124172225.25000001,110991353.94,109680991.38,99481321.98000002,81254252.22,93558055.53999999,72225286.88
"Dystopia",199913.80031490244,172309.2006972369,301663.2132186946,259589.52232851431,440797.836312209,237237.25609898896,191473.9577126182,160977.34379682626,178843.2286094107,244140.9501877644,297237.33900997957,363984.90060327057,289251.2126973201,169549.68752117746,185943.71868360415,161092.87882192418,"",398341.92250638036,432500.9571280564,346577.96875497664,172903.4487400776,132224.05492564617,124853.89052788877,152634.2465882956,151863.25966100747,"",182549.04736391024,306674.2259348827,244657.23935063527,192946.25402763468,178619.54962739893,206325.98534526353,266523.067203638,"",499090.42705905915,350483.1614622679,299821.29847652337,399072.3249732287,795449.3449961273,1059835.2592989688,918555.7117470347,537033.5562849509,456289.355747218,254655.97051439362,296500.389969245,235032.6151944544,181263.38602427917,219151.20366193505,162777.85363340238,89590.06186965217,100273.42154723062,129668.54654424572,"","",101403.66562222439,111630.22921148139,100283.29876617341,79582.37102889727,53226.25881776922,85102.61825809376,111778.91878786401,118718.4625500521,90668.08627421818,52150.04442169874,55402.80320788223,46627.763911042835,117243.7639287365,59895.41426108046,40011.98231457425,30650.435167262654,35594.920062793244,63621.27787593141
"Elk",222571.30780442315,180340.93094740604,131607.84725751917,124935.19230180618,113343.98404320628,93151.73433323066,164039.7894895225,196356.35675037742,441855.4002997748,104392.36378437067,123429.84567919931,98568.89683428877,162084.26466220047,124640.04767384384,61640.48200608732,138133.51214279127,115126.48535725311,101417.73956748673,243131.17807469284,219348.38179548862,205816.60126298125,123112.30665544709,119143.31713305518,103847.43071701663,143307.1026166272,105557.16053046827,52412.55544480447,84948.86214102164,80668.18125271711,88609.2598017903,161225.37436090215,98176.64880073852,121292.8544068947,91561.05307759663,172068.87909228884,157583.5204999981,126205.85922793805,121288.38728496511,226696.05444866017,195544.22567730246,172236.5416071062,143338.8803744539,116767.08676467223,211442.5029344831,284016.00054833107,160724.50586664857,95142.19276791603,109535.63306120454,89629.75554628366,81331.16462688534,75762.08043281843,81141.7972808612,"","",37875.7938810054,45947.87356159772,64213.76736582592,51635.2512268666,75003.47336374356,40027.134651904475,98660.68454087568,90859.87598935667,53199.784784424744,34875.30423114395,28739.634635828206,53049.66639765749,75027.6937261558,51823.32935624614,40460.483434271795,33439.32563816975,55564.43942253598,42976.412318655355
"EMDX",142071.05260379097,553472.2016384532,977220.3154483337,759782.0602859447,694889.5060768317,843311.6629570193,2136119.851746184,1241101.4364736062,968206.1043000736,1212672.3977383706,1180068.3154361953,1694764.8592187222,3926923.6257879706,4713319.638635782,807736.5581866404,961013.8598852284,1719779.6097287452,3636723.5639225426,2265285.1424028794,4054394.2031627055,4628104.468461814,901864.6467947579,1906764.9133974132,2757222.894844197,3923727.651300959,4514028.174374542,1995577.900201799,1849463.2110362882,1828176.1935257774,1842065.5130951838,2156916.588848619,1546000.1274760952,1287151.9207904243,800214.1217407669,3120892.5239588064,1945217.8524474972,1474594.9574331897,1871301.632323854,4393039.834302714,4176726.8737100894,5471746.719010306,1791681.557916199,502489.96724913886,512858.5444187638,1692613.6134283904,1144026.252105209,1849993.924046212,1861852.351460088,1369929.9860091265,1263789.2328289712,1443978.569347733,2058920.337583989,1514697.0699245066,1777350.577680979,918416.1354700559,1481005.7970403037,993775.4659032353,1339636.2791858844,514320.8803197152,532556.947184102,550793.0140484889,950897.1817662474,449142.875209462,861084.3225208404,1273025.769832219,1434844.8794675388,1124571.384677543,876966.4389917629,512752.87906852964,1208797.285976738,622258.4517748905,302927.55196526635
"EmpireDEX",2735.044537342013,1766.2626396791895,3069.1772573149055,988.1744446128918,1541.6045635143853,2683.263490489318,3294.769470182653,3294.5180932561398,684.7268653516271,683.8982045931272,604.6941668498753,746.5648625387529,600.708913016909,430.0429614611271,425.15752837965454,333.9208937721926,"",232.15140350573165,126.33243986916098,92.22432453466534,132.15658760344184,89.79475113307284,98.61469840000937,122.21610749833623,162.85152881861978,125.73317598007256,1143.9903883222844,866.5360583851342,718.2917279701378,477.0450074144022,207.69558418192895,383.19073749731666,254.02997953170384,312.35337543931496,355.61909418147116,"",662.502616923862,413.5717687740864,920.8293674441971,443.1065270602994,395.6249151617518,180.0497135284383,615.4305933907475,108.85806723408263,171.04523513617724,336.74524535175664,86.0362308109904,66.76535057991731,41.775395972135456,28.39799010754345,57.11712337979083,115.11411502394424,"","",56.903249114946796,79.63133891509668,85.06655797954652,29.34456046547929,175.25960950262046,129.8294756811123,130.06517505619874,1136.5694913794878,63.8085890875453,99.52191104696018,56.94027885173324,120.2167489021313,62.780394884089425,108.50700018109106,52.35881905539418,36.65644084950945,15.618045010942872,45.75010019967446
"Energiswap",465031.26723579067,421779.84243387013,521680.8671313478,426590.98696534714,463893.1215817116,243770.775830954,484320.40377024084,570430.954029973,439013.6237776569,526699.062723087,412359.66906302667,495444.6089586417,403923.071384895,286649.44825142773,"",557532.1835114611,508310.15357204643,487016.7550463779,410524.95420978975,436122.88018014026,368360.51758350857,"",466635.95876870205,414530.3725910002,519572.74199728103,459909.8541123939,470024.7845377765,341594.31055699236,164559.9638448035,34149.92998509062,99498.9697374128,"",339001.123228712,454569.4003011212,539089.3845694968,74746.80444946271,507345.72034713556,372032.68213697086,536788.7036283077,338118.2824557618,371350.6714583505,433295.45449257386,41438.331630311244,46999.69678215494,427039.1344156095,319008.6184339539,302751.3288144357,464302.3170236613,204320.3487851319,291199.36566334,244336.62298783206,435944.81126976927,"","",31793.174617997716,429028.6574634659,25473.306117585038,15301.587050187652,323529.2368275787,427567.67148665286,340954.28771544684,426992.20682649047,312496.4386407468,246830.97159427905,418510.2257547973,266834.5392131856,518658.110293119,403177.8607167623,440089.39809538174,427924.13527884736,131978.0603778364,232169.3390421328
"FairySwap",4365.197447040627,22010.871434949386,5833.6496665951345,14194.433299259432,13585.701951528034,7343.525471506227,5186.5476563458205,12169.094053933579,6915.6620520243505,4793.027806324214,15295.182954167763,7137.836305987243,12895.375626108618,22060.425841300745,9900.47284295269,43329.867531467215,9611.757156716832,2623.4176871044947,11721.962087828368,19647.271305065122,15427.801016497362,13752.119597563544,4935.866842434143,6250.489762662531,12929.391905255708,9341.371321095836,17365.463828995344,4200.343947244317,5496.232604067311,2953.123442138109,25746.865669095707,16187.473280217693,9223.841560345396,8911.206034696754,9371.633666555203,5154.627959171024,4416.370958103164,15483.70111476975,41772.12001832797,37823.03316613161,23233.096715299416,15967.730809893068,13690.577670054461,4417.493244496388,8619.790871647287,11744.327260946275,13675.920505866105,15812.089040378549,11162.752317949475,1836.7468906563647,4267.993286099324,26734.09076582689,25383.92674841337,"",6661.263412783434,8394.080155497188,1726.0530884223617,6487.351298186534,5683.43587865167,27883.86279294834,6345.236080519178,4675.948717322693,11874.237060954361,19072.525404586027,29524.715568109197,9519.378810693423,6486.641584203766,3466.2712376913632,4063.920913358748,2972.271829969611,1189.1987873529795,13122.407982389981
"Ferro",38324.01715100631,379159.4244660811,187794.8248413069,19341.418246049474,14755.937150469566,20355.987503689423,41405.26798102549,31910.105568133127,23708.507459755503,67691.40424610062,137261.8962736217,16329.278182533122,53956.06204459203,45693.51575586427,18537.839924866574,12234.754839568817,185814.0270777907,97982.23656819835,24055.31550132924,38947.68418162785,76087.31960948436,"",19052.922734475404,35783.37695718295,65570.83097468913,58481.17763024595,22038.75092916218,158260.88716106326,85944.73786324773,74513.94292923147,51784.74346978609,63955.50144889254,112288.81105061763,38998.43218893453,87670.47412807764,453498.05451643164,440588.9430073156,288152.0764542426,1247899.9104267866,9044091.223607875,20995148.03709146,460625.19648766436,1099451.3582732019,2061198.0769612172,3037837.16420624,2164734.110626266,550617.1772230691,980972.9208185895,411089.0621683901,52114.211693939666,161611.47930349602,77831.05396045902,64074.91873428933,"",320886.1133050223,641888.4897431994,871476.1000065677,118645.3017157333,263567.16419495817,178397.65284711053,1363716.9637355644,1294966.2046150905,323789.0274351537,53496.86503189458,535777.8835817609,1209359.5464572618,1005161.6188982106,195384.74728894845,106117.94747076617,67780.28154018387,209284.0134041123,437946.4345655893
"Flamingo Finance",451909.59574689786,738900.1860438098,1462521.2199906374,1548380.7619353707,388182.96918200055,610254.3501440652,312313.811759254,715917.0699212443,144834.79069119587,381188.06533994473,346243.0209187755,128179.03607914194,1439376.5760053988,309323.15644886554,542551.1577746847,385744.0364823975,373923.4224592065,373910.05320862203,292358.1320091171,349329.8432653777,300770.74307148467,271882.1114618832,3383955.8126857993,1017486.7770896468,987027.2039102515,444525.9819561253,634888.2434527783,435262.1071964488,745545.6174427562,407340.66371524177,2784572.546446878,838918.6250795588,1013898.9687285102,1203109.805329206,1400556.8690463162,1142210.6931771701,518834.9814778542,876236.4787688691,"",3416881.64738642,2596215.4682094925,1379186.3005038644,716036.6945272262,2623551.609066947,1610051.4375192004,1207053.701016678,881632.9272376484,351735.22022193065,917867.4661458754,696918.2040608717,1661038.8919766443,851450.5987999121,550165.5422914332,"",387590.1470875002,624713.3205748884,287071.03631261096,311222.47814518394,457502.31758206437,620074.2136845917,703445.8501969515,405851.0875996999,325699.1547954942,505094.3004633515,263679.9297380515,269102.6646867746,252677.84703023298,312615.2602451473,389577.3318630696,756305.7091328963,542393.5565589254,528189.2536156004
"Frax Swap",1922967.9019047571,"",1882357.7395237985,1594488.4338256922,1930893.8747941921,1688442.2957627375,694669.5317312264,948052.9076998015,665927.1936682689,699716.0596367846,1102241.0506053432,1334599.7915738183,2052012.7025423343,"",3543717.8335109516,2933718.499500002,1876779.5754891976,6260649.506478348,3224941.157467358,2047682.8684565416,1748004.6694456257,805548.5704348212,3669451.8814239143,1332782.3824131484,2338180.313402114,1753913.374391332,1019679.0953805036,1563157.0630362604,2645262.900691951,1499054.6483478586,1566620.4843369531,804196.200326175,1257449.4663152662,1172241.1123043622,2486943.473293473,2478777.2442825874,3417531.325271788,1403521.5512608134,8289589.323916777,5451421.69157252,4503473.469228286,3589565.966884168,4099944.719539828,1891676.2821956824,1638209.6498513827,1195353.0975073362,2009888.2001629467,1516735.3128188527,688413.9604746606,1734191.5981304944,4406612.9657862205,2455879.2834420158,"","",728596.0310978489,747271.8739079919,2478250.5967181865,1655460.5445284843,1541229.3723385823,1242133.5751488209,1426560.2479590955,735733.4407691582,4104724.1423077267,1264109.1838460942,482965.69538465043,2071482.4369230424,1168803.0384614638,3936366.900000019,3821406.8499999996,1129003.710000055,1171914.9899999574,1617384.7900000326
"FX Swap",40.035049282287595,19.303968302974454,2593.8863999618,0.05327221427316039,3285.5016277406835,18.14042368115657,3637.665557774742,21.15913380942018,171.7436713476342,301.6597404727261,577.9328486603398,443.8443135470591,293.1084098905875,85.97489910134632,2894.2814937678518,16.505221664566626,975.2766124299143,1802.8514563850551,473.32077639903815,28.517732642559437,"",98.30300800467342,7.649842414140254,9067.26063274053,74.36393248848368,42517.97394841932,170.09993331208693,918.1244439051883,1194.0804846812086,138.1235476329721,1577.132822555336,46168.060446521704,4088.124902042366,1232.8135687918952,11090.518738939743,191145.57085192917,96331.20265496735,28324.958728223213,25327.059092945878,34418.03048710061,16960.786913909455,16274.18741960245,115912.56379127815,263737.49099954293,24657.01557776494,3473.3458352946122,95920.873289763,51082.497405477574,21933.112567866123,959.9586499020813,12269.489392606605,18135.104186652887,23588.163267670567,"",3675.85477892943,1099.5807162134465,725.8990724069531,2545.396285718929,2455.3879404496397,5643.037813627958,4744.219409511759,2924.0025890984125,14519.328475251074,2640.633441579296,4710.285972536783,314637.5995859222,143604.10497110809,210606.03389158336,214218.49437316484,230703.25763968407,241435.7987042529,205508.97576732337
"Gin Finance",627.5602093605631,915.2221557310617,1243.6156190505849,1217.9514976733788,915.7817190673618,733.2586095090993,845.3206480915367,458.4768885241475,662.052134614122,1159.922788784598,493.18530301517626,364.6580157683775,7420.447815467506,2231.6880336508107,853.4959763953814,638.9474140196926,713.3411917581865,2929.7469145982404,214.79213540545695,886.8859138997545,2112.956214691432,488.6266816134161,1216.979874542196,397.84748300776454,7353.128963551686,5925.065023465802,2548.6628057946964,2688.8490216409054,4492.996617285758,961.585109477189,3132.385407148356,2456.356474266141,5655.888341044281,1037.0983113245004,4936.677928694989,284.658605963801,1563.3418661097623,2205.6510800100464,22460.15000889505,22189.281301708597,32657.025167241478,11977.340567415005,2246.7035980803616,3329.734538578062,6629.980089384524,3619.516912438535,2181.9358904626242,1455.7078386171206,6163.93845356416,763.6142987723673,1957.2332506456241,4334.398384035791,1878.14070450657,"",1253.614257094166,759.5248696922223,1003.9553927341116,415.3020372646896,1382.2895836754653,1384.3943163405074,2746.291186294234,441.4942174536175,1381.2125729533482,4508.451549290069,2855.9651756149724,1493.4462775277689,377.23954858320883,857.3738889947748,1333.972854323803,679.2351580694972,605.8023546340542,""
"Glide Finance",14874.833151712059,85841.8478483587,27466.44679856934,13006.079172772197,18078.074445816357,"","",12615.177747617152,5950.481600670291,8298.986365228893,18301.25986148381,"",18429.83465114642,18474.069359350065,3071.2666687732894,2639.9270366482497,3768.8416251381145,13544.056407651253,8218.22269407003,5841.068831008231,7419.389698697158,3663.9317714814683,2923.512301787127,5964.521359468831,13806.248548801486,7470.603136996311,11815.679190306128,48523.872490886526,32040.139409433505,3116.103111393365,31404.758216839156,8567.89936561475,16044.019298297768,5625.7386832777465,12083.153439505882,11153.857684986713,4800.929295015456,8879.875103096269,38687.82937186326,27577.002170051317,69156.95905869425,12985.186806029418,4378.426321135586,13451.304211211314,7208.591905917211,34768.629443176236,53747.22295232346,6776.224689071253,2828.7611989141415,9792.552413506894,6146.976627888779,15618.451083547769,8576.31131062545,"",3041.343222541797,2113.7392685653112,3755.5998084864727,1231.1450266511918,8615.668696749877,14593.169193412103,3831.013984612659,20092.14626029354,23630.9627192562,9024.81704425987,2260.2905303629227,3351.688170278763,2074.747715565223,15064.052895911194,3697.8069322562733,3024.614831311292,2661.876344289936,1421.439815401949
"GMX",4917172.041224591,3873760.3515254706,6445637.564233323,9522737.26334866,17518717.55984799,10531480.927137416,12898661.021102142,4164788.809259696,2883614.525988031,4909073.898544279,4836515.534136063,5787573.666964453,15376437.368800621,5821198.820948581,2887477.7155906283,1483349.854257799,5427825.876692616,6270804.692928385,4197788.645949444,5048676.89385872,5441644.802673422,2121970.236334144,7387674.08284983,11147184.553650323,25149312.984007575,17398768.182293706,17000345.49138915,14570475.311355967,13233561.039445305,6602960.657175314,10638629.982058035,8753483.99111278,16339221.665490715,8966684.798634127,12575973.956963718,11540116.452464838,5019992.074104751,15429530.532304471,94986965.07284737,89349139.67820345,56926291.615890324,34712469.95026011,18500101.674056873,14397648.853527423,37591146.40034891,11176344.240878465,14697386.935029887,11997130.692358423,9940627.205085658,4187251.43870687,10118605.897276357,23496014.668605253,"",14375533.811142737,7244247.4280414255,14293141.426813688,6468455.420293973,3483638.6972770444,14979679.970557712,14758832.976704914,27166523.60648786,8287962.342102872,6542733.111458039,4927346.285324033,5066610.243292465,11433634.67421426,3819213.8795919246,11005874.946119048,11151094.630626487,6035142.952033198,42848595.61342697,2627532.9553215345
"GooseFX",510888.66150334105,838477.1788457204,892844.5447708387,935761.2033691388,779203.2790485146,747503.6922123702,899176.7956574485,543068.8108250741,658195.9010261763,779555.8631964922,1276690.847959146,1101408.6141471416,2829413.2343776394,1460069.2733200695,873446.3857486472,577358.8256239332,747401.1295258552,1661757.8333832882,1199024.0738568902,1197460.2523670308,1999587.567834787,1130711.667933341,972541.9272011705,1265603.6767678,2447595.8504846506,1963204.853108216,1909220.4369205013,1361580.2227164954,6980.195594877005,3241347.6563238204,2225515.6430396438,1551828.1661427468,1897598.1269256324,1473409.0210544914,2549599.971820444,3359695.3589250594,2328916.286314085,1550011.2755167335,5168758.90976993,4987117.073271997,107287.94310432673,44799.0294367969,7783.201128453016,7956.629857555032,516022.01886332035,288166.7219275683,180058.22484269738,203672.6646683514,171114.5798933804,68998.86866596341,145174.90823884308,195584.2459617555,108855.1281208098,166563.13707129657,113976.8687761426,65064.380498975515,68493.64336588979,32558.110480591655,101181.78833325207,69539.41485613585,93447.87640987337,52891.45348279178,53189.87332482636,57662.45663037896,43845.11818443239,90025.88735640049,73036.39922983944,42774.588178142905,36654.1362041682,25215.907936528325,4561.104625448585,9601.547904267907
"Gravis Finance",17701.05941670982,15982.526493013767,17047.106644464257,18418.3359530247,17059.67951288709,15271.570718356656,16018.613492122426,16355.471093729364,14809.295575520218,15456.174047898725,18765.810789887386,19980.2815013395,20191.71814226097,17513.193208711647,17208.468223860793,17565.640428877778,16832.83548869098,18040.551619168342,17468.925305388002,18883.331704297514,17433.006631833654,16638.330819131646,15091.209844910602,17066.63756613083,17120.63393560899,15972.613565364372,13872.805023887828,17936.0083115801,19763.5608421431,20070.07553058645,20550.028799176987,19676.620187374876,20154.679355544547,17756.222525348174,21064.68765258156,20590.496769390425,18725.556413554725,20796.634927698215,27337.080093983255,26388.715671277547,27026.503408212175,24366.63725363501,24821.773525297536,19519.24689287623,21295.52166708091,21371.395275485338,20483.269403931008,18603.64165807791,20441.59072609369,21120.66642442548,22589.015996107548,22795.065334190564,"","",24385.53944502469,19762.126550763696,24120.919798418483,22134.568075109288,24807.955838912414,20244.48969754837,16043.850324004712,7924.541152354141,9183.90162375115,7246.898491455542,7771.320036672112,10302.66665755571,6758.078213881523,552.3571660629043,485.09859768126995,193.24782463362772,592.6947313661201,243.8282825551641
"Gravity Finance",1493.3472618654152,6550.950606569331,5017.282981027595,4005.462354773653,2402.480775355406,3383.7902376856346,1589.5968694339463,2173.657650316792,2381.901629933798,3126.135888153597,4249.084765439274,2128.9857207100017,6130.956533075469,2646.4903286760277,1799.4844023752928,2974.284745262295,4011.907091100087,2547.988444151768,2005.3887886352275,4593.7947714403435,1939.725418758345,1854.2696328748234,5280.923953552787,2255.5180193490137,7148.530413097734,11440.072516465594,4494.944028205767,3717.185628336397,4373.190566710428,4838.976771774379,3321.323978104427,"",9691.931448467683,4650.885956379939,14301.691734312411,9236.896203720506,4498.251517672845,8458.92284622972,23157.460076495827,27576.31457930966,33054.250250581405,20103.95503569519,10211.575361632664,5060.9421216102955,9035.340065170998,7982.86162632554,4100.533204871032,3273.1100110502557,1944.9668295884032,1200.9403345232845,4152.787736399142,5432.627167676071,"","",12061.581143742413,7198.332299599731,5010.823670636961,2437.4647751780417,3003.7738490601387,1475.2080993349214,11340.62494803937,4399.128542673266,4758.879187166497,5924.294038239145,3532.322749958313,3876.9033483321346,750.7753913854687,4164.9458963120405,1262.1136156963757,584.2644436472584,696.0671884722441,1635.9722166345844
"HakuSwap",642.1947415405806,2608.390889740673,2041.8305718048887,2414.8963034420094,1764.9610988962197,3647.2601138738937,1860.3916494313146,1340.5714249315936,941.0836165591609,2132.3694172406217,3758.195602192065,930.0739837031189,5849.573313691495,2486.70825606114,817.8259391125373,1289.1390893977966,2670.531643236985,1520.851542829564,2714.605462236441,"",4876.67250020893,1260.285449452375,2083.832328442645,2037.7395871389583,4433.520429583846,3170.176682435687,4243.985452424885,3956.885464382078,3899.455515523243,2926.7115706863588,5491.690913893646,1866.2278165416299,5210.090561906589,3630.880322210082,5668.381266212233,6926.402280923933,2550.3660327776765,5526.129146461724,25934.64526447443,"",18010.60750138081,8675.543087850252,4929.827758633856,4512.563324732373,12947.86145726259,3690.2359715513853,2026.331009380163,2976.998998887481,1277.930724355619,1222.7595463084022,2675.8392715845466,5031.220717300641,"","",2363.9046206316025,4304.074157922542,1770.963248608327,1716.16833685299,3540.368406522168,1761.1728231187194,5085.016224304228,2403.379902826188,2232.2477162257933,1572.9973750942463,974.3141555886707,1887.5969853951567,791.9626198706299,1686.9189490752776,840.6893816240428,715.9948210013685,872.7590427130127,1174.8499439117227
"Hashflow",9594230.870000001,15815165.67,16414254.889999999,16942616.259999998,20798609.67,21040723.080000002,13281266.780000001,13287084.930000002,9960100.920000002,11430525.81,570984.81,316370.12,596391.32,641869.6599999999,855161.4199999999,1843616.03,2571484.1500000004,3492963.9000000004,4776116.32,8371992.4399999995,6296194.1899999995,7684356.46,9139177.879999999,13413753.959999999,19942478.9,20248424.41,18443625.970000003,28263054.45,32629417.15,15041761.240000002,28900026.919999994,44459716.06,42282357.96,27523917.249999996,34129643.44,34108960.63,31609820.6,42674091.59,53887462.45,114206599.7,70754492.16,30096328.23,28186794.6,32970778.340000004,28377076.930000003,18924690.38,28268359.39,27458593.240000002,29145086.839999996,35541245.29000001,31017304.990000002,32563873.22,34764650.192727275,36496302.32545454,37775474.25818181,34952601.66090909,39994109.96363635,37325242.82636364,30680401.28909091,42602386.011818185,48256540.11454546,10921565.437272727,13924766.240000002,8826455.790000001,9129591.2,"","","","","","",""
"Honeyswap",60584.49707549216,38367.058488380295,132390.1279410431,605219.611778178,79953.25309682285,80775.5539074027,30798.105846831128,17068.106917984525,27066.386665554186,31596.529256815986,52172.33046479778,104626.69216390073,237528.43363882747,41750.109562972655,13834.86310538208,"",52765.559339850835,63513.36996695015,21660.698807964727,45708.41859216998,24852.780699589057,30048.4858178591,26770.25987347324,59808.37548003799,89421.66097588303,109314.46928251197,37532.56526873664,53561.18868444459,309614.18817236525,69423.58561086844,89893.5033193795,101801.36339540879,89565.74968334143,60343.850127390004,99570.97337256801,51801.90569330451,35542.12964766085,69645.99105537744,234312.55900825583,263245.966421279,226263.58263647108,239746.1849543646,82591.27219265555,54109.74171892584,101446.43157990892,83924.72979111153,48580.202526444235,86316.0114791497,30693.130919408828,18162.411579175256,68438.36240900446,66236.79394238535,"","",30200.842864431776,48742.66790141225,38818.59428666268,17716.01667020487,44370.64415975465,41115.8076396296,54457.12000229059,64549.78649924398,37895.985900994325,24582.603094003236,16152.229616347095,74466.44328397393,32396.650001731094,26836.010408756883,57746.08820527763,25383.85513614662,17851.629963041698,13534.747146653908
"Huckleberry AMM",799.9312826664216,6836.788020369502,2331.596196563588,17002.77738154606,6384.026793811826,2803.170247465642,1237.8915778115831,1660.0142269091264,2040.4229534975125,2816.3998192000668,796.1228435242199,4718.053103311646,15372.550844630916,5092.039026475551,18366.89049674486,12732.275199821113,6034.750296421016,31015.092383231917,3653.9733298979736,4651.942533746556,2417.582916975547,5076.532286775842,1948.3223262013612,1555.345041112675,6106.078699582149,"",4978.440702454524,663.3518628110777,2908.615660365859,4322.005080238639,3268.827219872585,1423.3657798193117,1994.0591287289485,8183.60104163125,"",9196.003614617433,4480.491772630444,6292.502305463746,"",13154.467097024739,10543.673193549754,3828.1366191223015,1963.1559427294117,4398.709542427323,6444.936546830814,3690.157183515623,1126.6252033539433,6735.430044535684,3396.3155216614605,5140.936407297495,3888.9983515356244,5398.230641813024,"","",2645.438091576014,776.5697474809824,5960.751456023235,2039.6609658843704,36676.63284894422,28861.935666602956,9891.853031896775,16379.336779103025,3584.760006291794,5236.292793282715,1718.6900545387293,4256.937356198985,5269.477897002171,3467.0710287304933,4347.680412251743,795.1029986843796,3003.626059521196,8776.825243983321
